Position;Player Name;Alliance;Points
1,960;Kuki;CRZY;38
1,961;Banakon;CRZY;38
1,962;Kara;CRZY;37
1,963;Prometheus-9131;CRZY;37
1,964;zeze;CRZY;36
1,965;Max;CRZY;36
;Minó2;CRZY;36
1,967;sosu;IDF;35
;Anakin;RPG;35
1,969;Odysseus-5690;RPG;35
;CASTLE;HKMDR;35
1,971;red snapper;LHS;33
1,972;Zdzichu;FaT;32
1,973;Bogdan94;FaT;32
1,974;Kaco;FaT;31
1,975;Agamemnon-9078;FaT;31
;Lorven 1925;Nfree;31
1,977;adios pangaia;Nfree;31
1,978;Prometheus-7685;Nfree;31
;Zopacna;Nfree;31
1,980;Russell0079;-VIK-;30
;Mertojak;-VIK-;30
;Peleón422;-UNI-;30
;Salih Emre Terz;-UNI-;30
;Savage;DFN;30
;hjk;DFN;30
1,986;محاربين اوفياء;DFN;29
1,987;50 CTs;CP0;29
;רושל 8;CP0;29
1,989;DuDuCamarinha;CP0;29
1,990;Lotos;CP0;28
1,991;Peleus-2463;CP0;28
;kalimba;CP0;28
1,993;HERCULEZ;CP0;28
;Crispo;CP0;28
1,995;Prometheus-4518;CP0;28
1,996;leozaotoledoo;CP0;27
1,997;Yuki;CP0;27
1,998;Orpheus-2638;CP0;27
1,999;VietNam;CP0;26
2,000;Nebukadnesar 1;CP0;26
